County,County Code,Year,count_hwDays_onDailyMaxTemp,count_hwDays_onDailyMaxHeatIndex,count_hwDays_onDailyNetHeatStress,state
"Hutchinson County, TX",48233,1987-01-01,0,0,0,TX
"Hutchinson County, TX",48233,1988-01-01,0,3,3,TX
"Hutchinson County, TX",48233,1989-01-01,0,0,0,TX
"Hutchinson County, TX",48233,1990-01-01,14,10,6,TX
"Hutchinson County, TX",48233,1991-01-01,0,0,0,TX
"Hutchinson County, TX",48233,1992-01-01,3,5,5,TX
"Hutchinson County, TX",48233,1993-01-01,0,4,5,TX
"Hutchinson County, TX",48233,1994-01-01,12,11,11,TX
"Hutchinson County, TX",48233,1995-01-01,7,3,3,TX
"Hutchinson County, TX",48233,1996-01-01,11,9,12,TX
"Hutchinson County, TX",48233,1997-01-01,3,2,2,TX
"Hutchinson County, TX",48233,1998-01-01,16,10,16,TX
"Hutchinson County, TX",48233,1999-01-01,0,2,4,TX
"Hutchinson County, TX",48233,2000-01-01,10,5,4,TX
"Hutchinson County, TX",48233,2001-01-01,11,18,21,TX
"Hutchinson County, TX",48233,2002-01-01,0,0,0,TX
"Hutchinson County, TX",48233,2003-01-01,15,14,12,TX
"Hutchinson County, TX",48233,2004-01-01,0,0,0,TX
"Hutchinson County, TX",48233,2005-01-01,0,2,2,TX
"Hutchinson County, TX",48233,2006-01-01,10,8,8,TX
"Hutchinson County, TX",48233,2007-01-01,2,7,7,TX
"Hutchinson County, TX",48233,2008-01-01,2,0,0,TX
"Hutchinson County, TX",48233,2009-01-01,19,9,13,TX
"Hutchinson County, TX",48233,2010-01-01,16,24,20,TX
"Irion County, TX",48235,1981-01-01,0,3,3,TX
"Irion County, TX",48235,1982-01-01,0,2,0,TX
"Irion County, TX",48235,1983-01-01,2,0,0,TX
"Irion County, TX",48235,1984-01-01,2,0,0,TX
"Irion County, TX",48235,1985-01-01,4,0,0,TX
"Irion County, TX",48235,1986-01-01,2,0,0,TX
"Irion County, TX",48235,1987-01-01,0,4,5,TX
"Irion County, TX",48235,1988-01-01,2,0,0,TX
"Irion County, TX",48235,1989-01-01,10,8,6,TX
"Irion County, TX",48235,1990-01-01,5,5,3,TX
"Irion County, TX",48235,1991-01-01,0,0,0,TX
"Irion County, TX",48235,1992-01-01,0,3,3,TX
"Irion County, TX",48235,1993-01-01,4,2,2,TX
"Irion County, TX",48235,1994-01-01,15,18,15,TX
"Irion County, TX",48235,1995-01-01,7,4,6,TX
"Irion County, TX",48235,1996-01-01,10,5,3,TX
"Irion County, TX",48235,1997-01-01,2,3,3,TX
"Irion County, TX",48235,1998-01-01,24,22,24,TX
"Irion County, TX",48235,1999-01-01,4,9,10,TX
"Irion County, TX",48235,2000-01-01,16,4,7,TX
"Irion County, TX",48235,2001-01-01,7,4,7,TX
"Irion County, TX",48235,2002-01-01,2,2,0,TX
"Irion County, TX",48235,2003-01-01,11,12,13,TX
"Irion County, TX",48235,2004-01-01,0,0,0,TX
"Irion County, TX",48235,2005-01-01,6,8,9,TX
"Irion County, TX",48235,2006-01-01,2,7,2,TX
"Irion County, TX",48235,2007-01-01,0,2,2,TX
"Irion County, TX",48235,2008-01-01,8,6,4,TX
"Irion County, TX",48235,2009-01-01,24,19,24,TX
"Irion County, TX",48235,2010-01-01,12,27,34,TX
"Jack County, TX",48237,1981-01-01,6,6,4,TX
"Jack County, TX",48237,1982-01-01,0,0,0,TX
"Jack County, TX",48237,1983-01-01,5,4,5,TX
"Jack County, TX",48237,1984-01-01,2,0,2,TX
"Jack County, TX",48237,1985-01-01,4,2,0,TX
"Jack County, TX",48237,1986-01-01,8,10,5,TX
"Jack County, TX",48237,1987-01-01,0,5,8,TX
"Jack County, TX",48237,1988-01-01,0,0,3,TX
"Jack County, TX",48237,1989-01-01,0,2,0,TX
"Jack County, TX",48237,1990-01-01,0,0,0,TX
"Jack County, TX",48237,1991-01-01,0,0,0,TX
"Jack County, TX",48237,1992-01-01,0,2,2,TX
"Jack County, TX",48237,1993-01-01,6,5,8,TX
"Jack County, TX",48237,1994-01-01,2,6,4,TX
"Jack County, TX",48237,1995-01-01,2,4,6,TX
"Jack County, TX",48237,1996-01-01,9,4,7,TX
"Jack County, TX",48237,1997-01-01,0,2,2,TX
"Jack County, TX",48237,1998-01-01,29,23,22,TX
"Jack County, TX",48237,1999-01-01,10,13,13,TX
"Jack County, TX",48237,2000-01-01,17,6,6,TX
"Jack County, TX",48237,2001-01-01,10,14,14,TX
"Jack County, TX",48237,2002-01-01,0,2,0,TX
"Jack County, TX",48237,2003-01-01,11,3,5,TX
"Jack County, TX",48237,2004-01-01,0,0,0,TX
"Jack County, TX",48237,2005-01-01,2,2,2,TX
"Jack County, TX",48237,2006-01-01,13,13,14,TX
"Jack County, TX",48237,2007-01-01,0,2,0,TX
"Jack County, TX",48237,2008-01-01,9,4,2,TX
"Jack County, TX",48237,2009-01-01,31,11,10,TX
"Jack County, TX",48237,2010-01-01,16,29,27,TX
"Jackson County, TX",48239,1981-01-01,0,2,0,TX
"Jackson County, TX",48239,1982-01-01,7,0,0,TX
"Jackson County, TX",48239,1983-01-01,0,0,0,TX
"Jackson County, TX",48239,1984-01-01,9,0,0,TX
"Jackson County, TX",48239,1985-01-01,13,3,3,TX
"Jackson County, TX",48239,1986-01-01,12,0,0,TX
"Jackson County, TX",48239,1987-01-01,0,5,5,TX
"Jackson County, TX",48239,1988-01-01,3,0,2,TX
"Jackson County, TX",48239,1989-01-01,0,2,4,TX
"Jackson County, TX",48239,1990-01-01,6,2,4,TX
"Jackson County, TX",48239,1991-01-01,0,2,0,TX
"Jackson County, TX",48239,1992-01-01,0,4,4,TX
"Jackson County, TX",48239,1993-01-01,0,0,0,TX
"Jackson County, TX",48239,1994-01-01,5,0,3,TX
"Jackson County, TX",48239,1995-01-01,3,6,8,TX
"Jackson County, TX",48239,1996-01-01,3,5,5,TX
"Jackson County, TX",48239,1997-01-01,0,6,4,TX
"Jackson County, TX",48239,1998-01-01,30,17,27,TX
"Jackson County, TX",48239,1999-01-01,5,0,0,TX
"Jackson County, TX",48239,2000-01-01,22,5,4,TX
"Jackson County, TX",48239,2001-01-01,5,0,0,TX
"Jackson County, TX",48239,2002-01-01,0,0,0,TX
"Jackson County, TX",48239,2003-01-01,2,5,3,TX
"Jackson County, TX",48239,2004-01-01,0,5,7,TX
"Jackson County, TX",48239,2005-01-01,15,10,19,TX
"Jackson County, TX",48239,2006-01-01,0,2,6,TX
"Jackson County, TX",48239,2007-01-01,0,3,4,TX
"Jackson County, TX",48239,2008-01-01,5,4,4,TX
"Jackson County, TX",48239,2009-01-01,45,12,10,TX
"Jackson County, TX",48239,2010-01-01,4,22,22,TX
"Jasper County, TX",48241,1981-01-01,0,7,8,TX
"Jasper County, TX",48241,1982-01-01,0,0,0,TX
"Jasper County, TX",48241,1983-01-01,0,0,2,TX
"Jasper County, TX",48241,1984-01-01,0,0,0,TX
"Jasper County, TX",48241,1985-01-01,2,0,0,TX
"Jasper County, TX",48241,1986-01-01,3,0,0,TX
"Jasper County, TX",48241,1987-01-01,0,5,2,TX
"Jasper County, TX",48241,1988-01-01,0,0,0,TX
"Jasper County, TX",48241,1989-01-01,0,0,2,TX
"Jasper County, TX",48241,1990-01-01,0,0,0,TX
"Jasper County, TX",48241,1991-01-01,0,0,0,TX
"Jasper County, TX",48241,1992-01-01,0,2,2,TX
"Jasper County, TX",48241,1993-01-01,0,0,0,TX
"Jasper County, TX",48241,1994-01-01,0,2,0,TX
"Jasper County, TX",48241,1995-01-01,0,11,16,TX
"Jasper County, TX",48241,1996-01-01,2,2,3,TX
"Jasper County, TX",48241,1997-01-01,0,3,10,TX
"Jasper County, TX",48241,1998-01-01,31,14,19,TX
"Jasper County, TX",48241,1999-01-01,2,2,2,TX
"Jasper County, TX",48241,2000-01-01,32,7,5,TX
"Jasper County, TX",48241,2001-01-01,0,0,0,TX
"Jasper County, TX",48241,2002-01-01,0,0,0,TX
"Jasper County, TX",48241,2003-01-01,0,2,2,TX
"Jasper County, TX",48241,2004-01-01,0,6,6,TX
"Jasper County, TX",48241,2005-01-01,3,3,7,TX
"Jasper County, TX",48241,2006-01-01,2,6,10,TX
"Jasper County, TX",48241,2007-01-01,4,10,7,TX
"Jasper County, TX",48241,2008-01-01,3,4,2,TX
"Jasper County, TX",48241,2009-01-01,71,28,23,TX
"Jasper County, TX",48241,2010-01-01,48,36,37,TX
"Jeff Davis County, TX",48243,1981-01-01,7,7,7,TX
"Jeff Davis County, TX",48243,1982-01-01,0,0,2,TX
"Jeff Davis County, TX",48243,1983-01-01,5,2,0,TX
"Jeff Davis County, TX",48243,1984-01-01,0,0,0,TX
"Jeff Davis County, TX",48243,1985-01-01,0,2,2,TX
"Jeff Davis County, TX",48243,1986-01-01,0,2,2,TX
"Jeff Davis County, TX",48243,1987-01-01,2,2,3,TX
"Jeff Davis County, TX",48243,1988-01-01,0,0,0,TX
"Jeff Davis County, TX",48243,1989-01-01,8,7,5,TX
"Jeff Davis County, TX",48243,1990-01-01,10,9,8,TX
"Jeff Davis County, TX",48243,1991-01-01,0,0,0,TX
"Jeff Davis County, TX",48243,1992-01-01,4,2,2,TX
"Jeff Davis County, TX",48243,1993-01-01,0,2,2,TX
"Jeff Davis County, TX",48243,1994-01-01,20,19,21,TX
"Jeff Davis County, TX",48243,1995-01-01,7,5,5,TX
"Jeff Davis County, TX",48243,1996-01-01,7,3,5,TX
"Jeff Davis County, TX",48243,1997-01-01,2,2,3,TX
"Jeff Davis County, TX",48243,1998-01-01,18,17,17,TX
"Jeff Davis County, TX",48243,1999-01-01,6,7,7,TX
"Jeff Davis County, TX",48243,2000-01-01,2,0,0,TX
"Jeff Davis County, TX",48243,2001-01-01,0,0,0,TX
"Jeff Davis County, TX",48243,2002-01-01,5,5,7,TX
"Jeff Davis County, TX",48243,2003-01-01,2,2,3,TX
"Jeff Davis County, TX",48243,2004-01-01,6,4,4,TX
"Jeff Davis County, TX",48243,2005-01-01,16,13,8,TX
"Jeff Davis County, TX",48243,2006-01-01,14,10,10,TX
"Jeff Davis County, TX",48243,2007-01-01,0,2,2,TX
"Jeff Davis County, TX",48243,2008-01-01,13,9,7,TX
"Jeff Davis County, TX",48243,2009-01-01,20,21,22,TX
"Jeff Davis County, TX",48243,2010-01-01,13,21,21,TX
"Jefferson County, TX",48245,1981-01-01,0,7,7,TX
"Jefferson County, TX",48245,1982-01-01,0,2,0,TX
"Jefferson County, TX",48245,1983-01-01,0,2,2,TX
"Jefferson County, TX",48245,1984-01-01,2,0,0,TX
"Jefferson County, TX",48245,1985-01-01,2,2,0,TX
"Jefferson County, TX",48245,1986-01-01,2,0,0,TX
"Jefferson County, TX",48245,1987-01-01,0,9,7,TX
"Jefferson County, TX",48245,1988-01-01,2,0,0,TX
"Jefferson County, TX",48245,1989-01-01,0,2,3,TX
"Jefferson County, TX",48245,1990-01-01,3,0,0,TX
"Jefferson County, TX",48245,1991-01-01,0,0,0,TX
"Jefferson County, TX",48245,1992-01-01,0,0,0,TX
"Jefferson County, TX",48245,1993-01-01,0,0,0,TX
"Jefferson County, TX",48245,1994-01-01,0,0,0,TX
"Jefferson County, TX",48245,1995-01-01,0,11,20,TX
"Jefferson County, TX",48245,1996-01-01,0,4,5,TX
"Jefferson County, TX",48245,1997-01-01,2,9,12,TX
"Jefferson County, TX",48245,1998-01-01,33,11,18,TX
"Jefferson County, TX",48245,1999-01-01,10,0,3,TX
"Jefferson County, TX",48245,2000-01-01,31,7,6,TX
"Jefferson County, TX",48245,2001-01-01,0,0,0,TX
"Jefferson County, TX",48245,2002-01-01,0,0,2,TX
"Jefferson County, TX",48245,2003-01-01,2,2,2,TX
"Jefferson County, TX",48245,2004-01-01,0,2,4,TX
"Jefferson County, TX",48245,2005-01-01,12,5,6,TX
"Jefferson County, TX",48245,2006-01-01,0,11,14,TX
"Jefferson County, TX",48245,2007-01-01,4,12,12,TX
"Jefferson County, TX",48245,2008-01-01,3,2,0,TX
"Jefferson County, TX",48245,2009-01-01,70,17,13,TX
"Jefferson County, TX",48245,2010-01-01,20,29,28,TX
"Jim Hogg County, TX",48247,1981-01-01,0,4,0,TX
"Jim Hogg County, TX",48247,1982-01-01,0,2,0,TX
"Jim Hogg County, TX",48247,1983-01-01,0,0,0,TX
"Jim Hogg County, TX",48247,1984-01-01,6,0,0,TX
"Jim Hogg County, TX",48247,1985-01-01,0,0,0,TX
"Jim Hogg County, TX",48247,1986-01-01,0,0,0,TX
"Jim Hogg County, TX",48247,1987-01-01,2,0,6,TX
"Jim Hogg County, TX",48247,1988-01-01,2,2,2,TX
"Jim Hogg County, TX",48247,1989-01-01,15,6,4,TX
"Jim Hogg County, TX",48247,1990-01-01,9,8,6,TX
"Jim Hogg County, TX",48247,1991-01-01,0,4,4,TX
"Jim Hogg County, TX",48247,1992-01-01,3,4,4,TX
"Jim Hogg County, TX",48247,1993-01-01,2,2,0,TX
"Jim Hogg County, TX",48247,1994-01-01,2,3,7,TX
"Jim Hogg County, TX",48247,1995-01-01,5,8,8,TX
"Jim Hogg County, TX",48247,1996-01-01,9,6,8,TX
"Jim Hogg County, TX",48247,1997-01-01,0,6,6,TX
"Jim Hogg County, TX",48247,1998-01-01,37,24,27,TX
"Jim Hogg County, TX",48247,1999-01-01,0,2,2,TX
"Jim Hogg County, TX",48247,2000-01-01,8,7,5,TX
"Jim Hogg County, TX",48247,2001-01-01,4,6,4,TX
"Jim Hogg County, TX",48247,2002-01-01,5,2,2,TX
"Jim Hogg County, TX",48247,2003-01-01,14,20,17,TX
"Jim Hogg County, TX",48247,2004-01-01,2,2,9,TX
"Jim Hogg County, TX",48247,2005-01-01,14,11,14,TX
"Jim Hogg County, TX",48247,2006-01-01,2,8,12,TX
"Jim Hogg County, TX",48247,2007-01-01,0,2,2,TX
"Jim Hogg County, TX",48247,2008-01-01,3,0,2,TX
"Jim Hogg County, TX",48247,2009-01-01,32,13,13,TX
"Jim Hogg County, TX",48247,2010-01-01,6,16,13,TX
"Jim Wells County, TX",48249,1981-01-01,0,2,0,TX
"Jim Wells County, TX",48249,1982-01-01,0,2,0,TX
"Jim Wells County, TX",48249,1983-01-01,0,0,0,TX
"Jim Wells County, TX",48249,1984-01-01,8,3,0,TX
"Jim Wells County, TX",48249,1985-01-01,2,0,0,TX
"Jim Wells County, TX",48249,1986-01-01,5,0,0,TX
"Jim Wells County, TX",48249,1987-01-01,0,4,4,TX
"Jim Wells County, TX",48249,1988-01-01,0,0,2,TX
"Jim Wells County, TX",48249,1989-01-01,15,0,0,TX
"Jim Wells County, TX",48249,1990-01-01,10,4,4,TX
"Jim Wells County, TX",48249,1991-01-01,2,0,2,TX
"Jim Wells County, TX",48249,1992-01-01,0,4,4,TX
"Jim Wells County, TX",48249,1993-01-01,0,0,0,TX
"Jim Wells County, TX",48249,1994-01-01,5,3,6,TX
"Jim Wells County, TX",48249,1995-01-01,10,12,10,TX
"Jim Wells County, TX",48249,1996-01-01,8,6,7,TX
"Jim Wells County, TX",48249,1997-01-01,3,7,10,TX
"Jim Wells County, TX",48249,1998-01-01,31,25,24,TX
"Jim Wells County, TX",48249,1999-01-01,5,4,4,TX
"Jim Wells County, TX",48249,2000-01-01,11,6,3,TX
"Jim Wells County, TX",48249,2001-01-01,2,3,3,TX
"Jim Wells County, TX",48249,2002-01-01,3,2,0,TX
"Jim Wells County, TX",48249,2003-01-01,6,14,10,TX
"Jim Wells County, TX",48249,2004-01-01,3,2,11,TX
"Jim Wells County, TX",48249,2005-01-01,15,11,16,TX
"Jim Wells County, TX",48249,2006-01-01,2,6,10,TX
"Jim Wells County, TX",48249,2007-01-01,0,2,2,TX
"Jim Wells County, TX",48249,2008-01-01,4,4,5,TX
"Jim Wells County, TX",48249,2009-01-01,33,9,10,TX
"Jim Wells County, TX",48249,2010-01-01,0,17,14,TX
"Johnson County, TX",48251,1981-01-01,2,2,2,TX
"Johnson County, TX",48251,1982-01-01,2,0,0,TX
"Johnson County, TX",48251,1983-01-01,2,2,2,TX
"Johnson County, TX",48251,1984-01-01,5,2,2,TX
"Johnson County, TX",48251,1985-01-01,5,2,4,TX
"Johnson County, TX",48251,1986-01-01,5,4,2,TX
"Johnson County, TX",48251,1987-01-01,4,0,9,TX
"Johnson County, TX",48251,1988-01-01,4,4,7,TX
"Johnson County, TX",48251,1989-01-01,0,0,0,TX
"Johnson County, TX",48251,1990-01-01,0,0,0,TX
"Johnson County, TX",48251,1991-01-01,0,0,0,TX
"Johnson County, TX",48251,1992-01-01,0,2,2,TX
"Johnson County, TX",48251,1993-01-01,5,3,4,TX
"Johnson County, TX",48251,1994-01-01,0,0,0,TX
"Johnson County, TX",48251,1995-01-01,0,5,5,TX
"Johnson County, TX",48251,1996-01-01,6,5,4,TX
"Johnson County, TX",48251,1997-01-01,0,4,2,TX
"Johnson County, TX",48251,1998-01-01,26,22,27,TX
"Johnson County, TX",48251,1999-01-01,14,13,16,TX
"Johnson County, TX",48251,2000-01-01,17,8,8,TX
"Johnson County, TX",48251,2001-01-01,3,8,7,TX
"Johnson County, TX",48251,2002-01-01,0,2,0,TX
"Johnson County, TX",48251,2003-01-01,8,3,3,TX
"Johnson County, TX",48251,2004-01-01,0,0,0,TX
"Johnson County, TX",48251,2005-01-01,4,0,2,TX
"Johnson County, TX",48251,2006-01-01,9,8,9,TX
"Johnson County, TX",48251,2007-01-01,0,0,0,TX
"Johnson County, TX",48251,2008-01-01,6,3,3,TX
"Johnson County, TX",48251,2009-01-01,39,14,13,TX
"Johnson County, TX",48251,2010-01-01,22,34,35,TX
"Jones County, TX",48253,1981-01-01,3,3,3,TX
"Jones County, TX",48253,1982-01-01,0,0,0,TX
"Jones County, TX",48253,1983-01-01,2,2,2,TX
"Jones County, TX",48253,1984-01-01,2,0,0,TX
"Jones County, TX",48253,1985-01-01,0,0,0,TX
"Jones County, TX",48253,1986-01-01,5,3,4,TX
"Jones County, TX",48253,1987-01-01,2,8,9,TX
"Jones County, TX",48253,1988-01-01,0,0,0,TX
"Jones County, TX",48253,1989-01-01,4,2,2,TX
"Jones County, TX",48253,1990-01-01,4,5,3,TX
"Jones County, TX",48253,1991-01-01,0,0,0,TX
"Jones County, TX",48253,1992-01-01,0,2,2,TX
"Jones County, TX",48253,1993-01-01,4,2,7,TX
"Jones County, TX",48253,1994-01-01,16,14,11,TX
"Jones County, TX",48253,1995-01-01,5,10,10,TX
"Jones County, TX",48253,1996-01-01,10,4,4,TX
"Jones County, TX",48253,1997-01-01,0,2,2,TX
"Jones County, TX",48253,1998-01-01,27,21,19,TX
"Jones County, TX",48253,1999-01-01,7,12,14,TX
"Jones County, TX",48253,2000-01-01,10,2,4,TX
"Jones County, TX",48253,2001-01-01,11,10,11,TX
"Jones County, TX",48253,2002-01-01,0,0,0,TX
"Jones County, TX",48253,2003-01-01,6,8,11,TX
"Jones County, TX",48253,2004-01-01,0,0,0,TX
"Jones County, TX",48253,2005-01-01,2,5,6,TX
"Jones County, TX",48253,2006-01-01,16,11,12,TX
"Jones County, TX",48253,2007-01-01,0,3,2,TX
"Jones County, TX",48253,2008-01-01,4,4,3,TX
"Jones County, TX",48253,2009-01-01,27,14,7,TX
"Jones County, TX",48253,2010-01-01,4,27,31,TX
"Karnes County, TX",48255,1981-01-01,0,2,0,TX
"Karnes County, TX",48255,1982-01-01,0,0,0,TX
"Karnes County, TX",48255,1983-01-01,0,0,0,TX
"Karnes County, TX",48255,1984-01-01,9,3,0,TX
"Karnes County, TX",48255,1985-01-01,6,0,0,TX
"Karnes County, TX",48255,1986-01-01,9,0,0,TX
"Karnes County, TX",48255,1987-01-01,0,4,2,TX
"Karnes County, TX",48255,1988-01-01,0,0,2,TX
"Karnes County, TX",48255,1989-01-01,15,2,0,TX
"Karnes County, TX",48255,1990-01-01,8,4,6,TX
"Karnes County, TX",48255,1991-01-01,0,0,0,TX
"Karnes County, TX",48255,1992-01-01,0,3,4,TX
"Karnes County, TX",48255,1993-01-01,0,0,0,TX
"Karnes County, TX",48255,1994-01-01,5,0,3,TX
"Karnes County, TX",48255,1995-01-01,10,12,13,TX
"Karnes County, TX",48255,1996-01-01,5,5,3,TX
"Karnes County, TX",48255,1997-01-01,2,7,7,TX
"Karnes County, TX",48255,1998-01-01,28,17,21,TX
"Karnes County, TX",48255,1999-01-01,4,2,4,TX
"Karnes County, TX",48255,2000-01-01,15,5,2,TX
"Karnes County, TX",48255,2001-01-01,5,3,0,TX
"Karnes County, TX",48255,2002-01-01,3,0,0,TX
"Karnes County, TX",48255,2003-01-01,2,8,8,TX
"Karnes County, TX",48255,2004-01-01,3,0,5,TX
"Karnes County, TX",48255,2005-01-01,13,11,18,TX
"Karnes County, TX",48255,2006-01-01,2,4,5,TX
"Karnes County, TX",48255,2007-01-01,0,2,4,TX
"Karnes County, TX",48255,2008-01-01,6,5,7,TX
"Karnes County, TX",48255,2009-01-01,38,9,14,TX
"Karnes County, TX",48255,2010-01-01,7,32,32,TX
"Kaufman County, TX",48257,1981-01-01,0,2,2,TX
"Kaufman County, TX",48257,1982-01-01,3,0,0,TX
"Kaufman County, TX",48257,1983-01-01,0,0,4,TX
"Kaufman County, TX",48257,1984-01-01,5,2,2,TX
"Kaufman County, TX",48257,1985-01-01,4,2,3,TX
"Kaufman County, TX",48257,1986-01-01,5,5,4,TX
"Kaufman County, TX",48257,1987-01-01,6,0,11,TX
"Kaufman County, TX",48257,1988-01-01,2,4,8,TX
"Kaufman County, TX",48257,1989-01-01,0,0,0,TX
"Kaufman County, TX",48257,1990-01-01,3,0,3,TX
"Kaufman County, TX",48257,1991-01-01,0,0,0,TX
"Kaufman County, TX",48257,1992-01-01,0,2,2,TX
"Kaufman County, TX",48257,1993-01-01,2,4,4,TX
"Kaufman County, TX",48257,1994-01-01,0,0,0,TX
"Kaufman County, TX",48257,1995-01-01,0,5,6,TX
"Kaufman County, TX",48257,1996-01-01,4,3,2,TX
"Kaufman County, TX",48257,1997-01-01,0,0,0,TX
"Kaufman County, TX",48257,1998-01-01,37,25,26,TX
"Kaufman County, TX",48257,1999-01-01,13,13,9,TX
"Kaufman County, TX",48257,2000-01-01,15,5,4,TX
"Kaufman County, TX",48257,2001-01-01,0,5,3,TX
"Kaufman County, TX",48257,2002-01-01,0,0,0,TX
"Kaufman County, TX",48257,2003-01-01,5,5,5,TX
"Kaufman County, TX",48257,2004-01-01,0,0,2,TX
"Kaufman County, TX",48257,2005-01-01,0,5,5,TX
"Kaufman County, TX",48257,2006-01-01,20,14,12,TX
"Kaufman County, TX",48257,2007-01-01,0,0,2,TX
"Kaufman County, TX",48257,2008-01-01,6,5,5,TX
"Kaufman County, TX",48257,2009-01-01,43,17,13,TX
"Kaufman County, TX",48257,2010-01-01,23,38,39,TX
"Kendall County, TX",48259,1981-01-01,0,0,0,TX
"Kendall County, TX",48259,1982-01-01,0,0,0,TX
"Kendall County, TX",48259,1983-01-01,0,0,0,TX
"Kendall County, TX",48259,1984-01-01,10,3,5,TX
"Kendall County, TX",48259,1985-01-01,9,0,0,TX
"Kendall County, TX",48259,1986-01-01,11,4,5,TX
"Kendall County, TX",48259,1987-01-01,0,0,2,TX
"Kendall County, TX",48259,1988-01-01,0,0,0,TX
"Kendall County, TX",48259,1989-01-01,5,3,3,TX
"Kendall County, TX",48259,1990-01-01,10,5,5,TX
"Kendall County, TX",48259,1991-01-01,0,0,0,TX
"Kendall County, TX",48259,1992-01-01,0,2,2,TX
"Kendall County, TX",48259,1993-01-01,0,0,3,TX
"Kendall County, TX",48259,1994-01-01,4,2,5,TX
"Kendall County, TX",48259,1995-01-01,7,4,2,TX
"Kendall County, TX",48259,1996-01-01,9,4,4,TX
"Kendall County, TX",48259,1997-01-01,0,4,4,TX
"Kendall County, TX",48259,1998-01-01,22,17,19,TX
"Kendall County, TX",48259,1999-01-01,11,11,13,TX
"Kendall County, TX",48259,2000-01-01,16,10,9,TX
"Kendall County, TX",48259,2001-01-01,3,0,0,TX
"Kendall County, TX",48259,2002-01-01,2,0,0,TX
"Kendall County, TX",48259,2003-01-01,3,10,8,TX
"Kendall County, TX",48259,2004-01-01,3,0,0,TX
"Kendall County, TX",48259,2005-01-01,12,10,13,TX
"Kendall County, TX",48259,2006-01-01,7,12,8,TX
"Kendall County, TX",48259,2007-01-01,0,2,2,TX
"Kendall County, TX",48259,2008-01-01,8,6,2,TX
"Kendall County, TX",48259,2009-01-01,36,27,24,TX
"Kendall County, TX",48259,2010-01-01,9,35,38,TX
"Kenedy County, TX",48261,1981-01-01,0,0,0,TX
"Kenedy County, TX",48261,1982-01-01,0,0,0,TX
"Kenedy County, TX",48261,1983-01-01,2,2,0,TX
"Kenedy County, TX",48261,1984-01-01,6,3,0,TX
"Kenedy County, TX",48261,1985-01-01,0,0,0,TX
"Kenedy County, TX",48261,1986-01-01,3,0,0,TX
"Kenedy County, TX",48261,1987-01-01,0,4,10,TX
"Kenedy County, TX",48261,1988-01-01,3,2,2,TX
"Kenedy County, TX",48261,1989-01-01,16,7,2,TX
"Kenedy County, TX",48261,1990-01-01,8,4,4,TX
"Kenedy County, TX",48261,1991-01-01,2,4,6,TX
"Kenedy County, TX",48261,1992-01-01,3,4,4,TX
"Kenedy County, TX",48261,1993-01-01,0,0,0,TX
"Kenedy County, TX",48261,1994-01-01,4,7,6,TX
"Kenedy County, TX",48261,1995-01-01,13,15,9,TX
"Kenedy County, TX",48261,1996-01-01,8,8,8,TX
"Kenedy County, TX",48261,1997-01-01,5,8,9,TX
"Kenedy County, TX",48261,1998-01-01,30,19,31,TX
"Kenedy County, TX",48261,1999-01-01,5,2,4,TX
"Kenedy County, TX",48261,2000-01-01,13,6,3,TX
"Kenedy County, TX",48261,2001-01-01,8,3,2,TX
"Kenedy County, TX",48261,2002-01-01,5,2,0,TX
"Kenedy County, TX",48261,2003-01-01,8,9,6,TX
"Kenedy County, TX",48261,2004-01-01,2,2,13,TX
"Kenedy County, TX",48261,2005-01-01,16,11,12,TX
"Kenedy County, TX",48261,2006-01-01,2,6,13,TX
"Kenedy County, TX",48261,2007-01-01,0,2,2,TX
"Kenedy County, TX",48261,2008-01-01,4,6,7,TX
"Kenedy County, TX",48261,2009-01-01,27,8,3,TX
"Kenedy County, TX",48261,2010-01-01,0,9,22,TX
"Kent County, TX",48263,1981-01-01,6,5,5,TX
"Kent County, TX",48263,1982-01-01,0,2,0,TX
"Kent County, TX",48263,1983-01-01,4,4,2,TX
"Kent County, TX",48263,1984-01-01,0,0,0,TX
"Kent County, TX",48263,1985-01-01,2,0,0,TX
"Kent County, TX",48263,1986-01-01,9,2,6,TX
"Kent County, TX",48263,1987-01-01,0,7,7,TX
"Kent County, TX",48263,1988-01-01,0,0,0,TX
"Kent County, TX",48263,1989-01-01,4,4,2,TX
"Kent County, TX",48263,1990-01-01,5,8,4,TX
"Kent County, TX",48263,1991-01-01,0,0,0,TX
"Kent County, TX",48263,1992-01-01,0,2,0,TX
"Kent County, TX",48263,1993-01-01,2,4,7,TX
"Kent County, TX",48263,1994-01-01,16,15,15,TX
"Kent County, TX",48263,1995-01-01,5,7,7,TX
"Kent County, TX",48263,1996-01-01,13,4,2,TX
"Kent County, TX",48263,1997-01-01,0,2,2,TX
"Kent County, TX",48263,1998-01-01,27,22,23,TX
"Kent County, TX",48263,1999-01-01,2,4,8,TX
"Kent County, TX",48263,2000-01-01,11,4,4,TX
"Kent County, TX",48263,2001-01-01,10,6,10,TX
"Kent County, TX",48263,2002-01-01,0,0,0,TX
"Kent County, TX",48263,2003-01-01,7,6,10,TX
"Kent County, TX",48263,2004-01-01,0,0,0,TX
"Kent County, TX",48263,2005-01-01,2,5,6,TX
"Kent County, TX",48263,2006-01-01,14,14,12,TX
"Kent County, TX",48263,2007-01-01,0,5,3,TX
