fips,percent_below_poverty,smoking_ban_2010,unemployment_rate_2019,average_2011_upper_bound_pct_obesity,rural_urban_continuum_code_2013,labels_small
24043,12.2,none,5.2,42.43,2.0,3
24045,15.4,comprehensive,7.1,44.53,2.0,0
24047,9.0,partial,4.5,43.8,2.0,2
24510,21.2,comprehensive,7.9,44.08,1.0,0
25001,6.4,partial,3.9,29.025,3.0,2
25003,10.9,comprehensive,4.6,33.195,3.0,0
25005,11.3,comprehensive,5.0,38.595,1.0,0
25007,7.6,partial,3.4,31.945,7.0,2
25009,10.4,partial,4.5,34.215,1.0,2
25011,9.7,partial,4.7,33.215,4.0,2
25013,16.4,partial,5.2,39.28,2.0,2
25015,12.2,none,4.7,31.74,2.0,3
25017,7.4,none,3.5,32.375,1.0,3
25019,8.7,none,3.1,34.22,7.0,3
25021,6.3,comprehensive,4.0,29.07,1.0,0
25023,7.4,comprehensive,4.6,35.065,1.0,0
25025,18.2,comprehensive,5.8,32.125,1.0,0
25027,10.1,partial,4.6,35.004999999999995,2.0,2
26001,17.0,none,7.4,44.69,9.0,1
26003,11.2,partial,5.6,44.315,7.0,2
26005,10.4,none,2.5,42.31,4.0,3
26007,14.3,none,6.0,42.31,7.0,3
26009,11.0,none,3.7,41.015,9.0,3
26011,17.1,none,6.7,48.325,8.0,1
26013,14.8,partial,6.0,45.255,9.0,2
26015,7.7,none,4.5,45.545,2.0,3
26017,15.8,none,5.6,46.38,3.0,3
26019,9.5,none,3.8,39.875,9.0,3
26021,16.1,none,5.5,43.98,3.0,3
26023,15.8,none,3.9,45.99,6.0,3
26025,16.4,comprehensive,6.0,46.605,3.0,0
26027,12.1,none,5.9,43.465,2.0,3
26029,10.1,none,4.0,39.265,7.0,3
26031,14.9,none,7.4,44.31,7.0,3
26033,18.4,none,8.2,44.505,7.0,1
26035,22.7,none,9.8,45.32,6.0,1
26037,8.8,comprehensive,3.2,43.89,2.0,0
26039,16.3,none,5.1,44.475,7.0,3
26041,12.9,none,4.6,42.89,5.0,3
26043,11.7,none,4.4,39.99,7.0,3
26045,10.1,none,4.2,44.870000000000005,2.0,3
26047,9.1,none,4.7,38.925,7.0,3
26049,18.9,none,8.8,46.935,2.0,1
26051,16.9,none,6.1,46.55,6.0,1
26053,17.0,partial,5.8,40.65,7.0,2
26055,9.6,none,3.9,37.715,5.0,3
26057,16.7,none,5.0,48.365,6.0,3
26059,16.2,none,4.4,45.665,6.0,3
26061,20.2,partial,5.1,38.655,5.0,2
26063,13.0,comprehensive,4.3,43.67,7.0,0
26065,19.6,none,5.9,40.545,2.0,3
26067,11.8,none,4.2,47.47,4.0,3
26069,15.2,none,6.6,45.925,7.0,1
26071,13.1,none,4.3,41.495000000000005,7.0,3
26073,26.0,none,6.0,44.615,4.0,1
26075,13.8,comprehensive,5.0,45.29,3.0,0
26077,14.9,none,5.0,40.135000000000005,2.0,3
26079,16.7,none,6.8,43.010000000000005,7.0,3
26081,11.7,none,3.9,40.305,2.0,3
26083,10.6,none,5.7,38.45,9.0,3
26085,21.0,comprehensive,8.3,48.98,9.0,1
26087,10.1,none,5.4,44.505,1.0,3
26089,6.1,none,4.3,37.685,9.0,3
26091,11.4,partial,4.1,43.825,4.0,2
26093,5.2,none,3.4,38.900000000000006,1.0,3
26095,17.0,none,5.2,44.67,7.0,3
26097,16.4,partial,9.7,44.175,7.0,2
26099,10.6,none,4.9,40.385,1.0,3
26101,11.5,none,6.0,41.185,7.0,3
26103,15.6,none,5.2,40.04,5.0,3
26105,15.0,comprehensive,4.2,43.205,7.0,0
26107,21.2,none,6.2,43.385000000000005,6.0,1
26109,12.8,none,3.3,44.385,7.0,3
26111,10.4,partial,4.8,42.785,3.0,2
26113,14.2,none,6.2,44.895,9.0,3
26115,11.1,none,4.3,46.33,3.0,3
26117,14.4,none,3.3,44.855,2.0,3
26119,16.6,none,6.8,45.15,9.0,1
26121,15.5,none,5.9,44.945,3.0,3
26123,16.6,none,4.5,45.645,6.0,3
26125,8.2,none,4.0,35.17,1.0,3
26127,15.0,none,5.8,46.825,6.0,3
26129,17.1,none,7.4,45.435,9.0,1
26131,13.7,none,7.3,39.57,9.0,3
26133,17.9,comprehensive,6.7,45.125,9.0,0
26135,16.2,none,9.2,46.83,9.0,1
26137,13.7,comprehensive,5.4,40.46,7.0,0
26139,8.5,partial,3.0,37.875,2.0,2
26141,13.1,none,7.2,45.685,7.0,3
26143,16.7,none,9.0,45.59,7.0,1
26145,18.0,none,6.1,48.665,3.0,1
26147,12.7,none,5.5,42.76,1.0,3
26149,14.8,none,3.7,44.345,4.0,3
26151,15.1,none,5.7,45.015,6.0,3
26153,16.7,partial,7.3,43.81,7.0,2
26155,10.3,none,4.2,46.165000000000006,4.0,3
26157,14.2,none,4.9,46.105,6.0,3
26159,14.9,none,5.0,43.09,2.0,3
26161,14.0,partial,3.7,31.67,2.0,2
26163,22.3,none,8.7,43.915,1.0,1
26165,14.2,none,6.0,42.585,7.0,3
27001,12.2,comprehensive,5.1,41.115,8.0,0
27003,5.9,partial,3.1,40.04,1.0,2
27005,11.0,comprehensive,3.4,40.535,6.0,0
27007,18.9,comprehensive,7.4,41.445,7.0,0
27009,10.3,none,3.3,41.03,3.0,3
27011,10.1,comprehensive,3.0,41.46,9.0,0
27013,17.6,none,3.1,38.65,3.0,3
27015,6.9,none,1.2,41.400000000000006,6.0,3
27017,11.3,comprehensive,3.5,41.29,2.0,0
27019,4.1,comprehensive,1.9,38.075,1.0,0
27021,13.6,none,4.9,41.675,9.0,3
27023,9.3,none,3.9,43.25,7.0,3
27025,6.0,comprehensive,3.7,39.835,1.0,0
27027,12.3,none,2.2,42.615,3.0,3
27029,14.6,partial,6.4,44.185,8.0,2
27031,12.6,comprehensive,2.1,39.96,9.0,0
27033,11.0,comprehensive,4.0,41.290000000000006,7.0,0
27035,10.8,comprehensive,2.8,38.9,4.0,0
27037,6.0,none,3.2,35.935,1.0,3
27039,5.1,comprehensive,2.4,45.54,3.0,0
27041,7.6,partial,2.4,38.585,6.0,2
27043,11.5,comprehensive,3.0,42.305,6.0,0
27045,10.7,none,2.6,42.36,3.0,3
27047,11.0,comprehensive,3.2,43.155,7.0,0
27049,9.3,comprehensive,3.2,41.655,4.0,0
27051,9.6,comprehensive,4.0,41.815,9.0,0
27053,10.4,partial,3.6,31.49,1.0,2
27055,7.9,none,1.7,39.525000000000006,3.0,3
27057,11.8,comprehensive,3.7,40.86,7.0,0
27059,7.3,comprehensive,3.9,40.85,1.0,0
27061,12.2,comprehensive,4.9,39.145,6.0,0
27063,7.9,comprehensive,2.5,41.37,7.0,0
27065,10.0,comprehensive,3.4,42.475,6.0,0
27067,10.5,comprehensive,3.4,40.525,4.0,0
27069,11.2,comprehensive,2.1,40.96,9.0,0
27071,13.6,comprehensive,4.9,41.57,6.0,0
27073,8.3,comprehensive,2.1,39.845,9.0,0
27075,8.7,comprehensive,2.7,40.535,6.0,0
27077,10.7,comprehensive,1.7,42.42,9.0,0
27079,8.5,comprehensive,3.1,42.225,1.0,0
27081,10.9,partial,2.9,41.02,9.0,2
27083,14.1,none,3.0,40.755,7.0,3
27085,8.5,none,2.6,42.405,6.0,3
27087,23.3,comprehensive,7.9,47.985,8.0,1
27089,6.9,partial,1.9,43.870000000000005,8.0,2
27091,13.7,none,4.1,40.75,7.0,3
27093,6.7,comprehensive,2.0,42.86,6.0,0
27095,12.4,comprehensive,5.5,41.74,1.0,0
27097,10.2,comprehensive,4.0,42.025,6.0,0
27099,13.5,comprehensive,2.7,43.905,4.0,0
27101,7.1,none,2.6,40.585,9.0,3
27103,9.9,none,2.2,40.91,3.0,3
27105,13.6,comprehensive,2.8,40.650000000000006,7.0,0
27107,8.8,comprehensive,3.1,42.365,8.0,0
27109,8.4,comprehensive,2.6,33.95,3.0,0
27111,9.3,comprehensive,2.6,40.235,6.0,0
27113,11.0,partial,2.7,41.93,6.0,2
27115,11.0,comprehensive,4.7,43.24,6.0,0
27117,11.7,comprehensive,3.0,43.370000000000005,6.0,0
27119,11.8,none,3.3,41.52,3.0,3
27121,7.2,comprehensive,1.9,40.35,8.0,0
27123,14.0,partial,4.0,33.72,1.0,2
27125,10.5,comprehensive,2.0,42.305,8.0,0
27127,10.1,comprehensive,2.2,42.15,7.0,0
27129,10.0,comprehensive,2.9,43.335,8.0,0
27131,9.2,comprehensive,3.4,40.29,4.0,0
27133,9.0,comprehensive,1.7,41.47,6.0,0
27135,8.1,comprehensive,2.7,42.06,7.0,0
27137,14.1,none,4.0,37.68,2.0,3
27139,5.5,none,2.8,37.22,1.0,3
27141,6.4,comprehensive,2.5,40.88,1.0,0
27143,7.9,comprehensive,2.7,44.1,1.0,0
27145,12.9,comprehensive,3.9,38.115,3.0,0
27147,8.9,partial,3.3,40.68,5.0,2
27149,12.4,comprehensive,2.1,40.415,7.0,0
27151,12.5,comprehensive,2.4,42.400000000000006,7.0,0
27153,11.9,comprehensive,3.3,43.540000000000006,6.0,0
27155,9.9,comprehensive,3.4,43.155,9.0,0
27157,7.7,comprehensive,3.5,43.385000000000005,3.0,0
27159,14.3,comprehensive,6.6,43.205,7.0,0
27161,9.7,comprehensive,3.7,43.065,6.0,0
27163,4.3,none,2.0,34.93,1.0,3
27165,13.4,comprehensive,2.0,44.010000000000005,6.0,0
27167,9.2,comprehensive,1.9,43.595,6.0,0
27169,12.9,comprehensive,3.1,43.575,4.0,0
27171,4.6,comprehensive,2.6,39.94,1.0,0
27173,11.8,comprehensive,2.2,40.86,9.0,0
28001,31.5,comprehensive,10.4,48.315,5.0,1
28003,15.0,none,6.1,42.13,7.0,3
28005,26.7,none,8.2,50.65,8.0,1
28007,26.7,none,9.5,50.265,6.0,1
28009,20.3,none,5.3,52.405,1.0,1
28011,35.0,none,8.3,49.485,7.0,1
28013,21.6,comprehensive,4.4,48.685,9.0,0
28015,17.0,none,7.7,46.305,9.0,1
28017,20.6,comprehensive,3.0,48.42,7.0,0
28019,19.9,none,7.3,46.66,9.0,1
28021,41.0,none,12.5,52.735,8.0,1
28023,19.1,none,6.3,47.345,9.0,1
28025,25.5,none,10.9,47.43,7.0,1
28027,34.8,none,14.6,53.69,7.0,1
28029,24.0,none,7.5,49.835,2.0,1
28031,24.2,none,7.7,49.92,8.0,1
28033,9.2,none,4.8,42.870000000000005,1.0,3
28035,26.0,none,7.8,44.4,3.0,1
28037,15.1,partial,3.4,51.45,9.0,2
28039,17.2,none,13.1,45.915000000000006,6.0,1
28041,18.4,comprehensive,10.5,51.64,8.0,1
28043,21.1,none,6.3,47.275,7.0,1
28045,18.5,none,7.3,44.475,2.0,3
28047,20.1,none,8.9,44.005,2.0,1
28049,21.3,none,8.6,45.505,2.0,1
28051,42.4,comprehensive,16.8,54.37,6.0,1
28053,36.4,none,15.0,57.355,6.0,1
28055,36.0,none,12.8,59.135,8.0,1
28057,13.5,none,1.9,43.735,7.0,3
28059,16.2,comprehensive,7.4,43.645,2.0,0
28061,22.3,none,6.2,51.715,9.0,1
28063,37.6,none,10.6,55.905,8.0,1
28065,24.9,none,8.9,51.71,8.0,1
28067,21.7,none,4.2,48.215,4.0,1
28069,28.5,none,6.9,51.695,9.0,1
28071,22.1,partial,5.0,42.375,4.0,2
28073,18.3,none,10.2,43.02,3.0,1
28075,20.8,none,4.8,44.935,5.0,3
28077,18.6,none,6.6,46.57,8.0,1
28079,26.4,none,7.4,48.045,6.0,1
28081,14.6,none,5.5,40.67,5.0,3
28083,36.8,none,7.5,52.635,5.0,1
28085,21.0,partial,6.7,48.365,6.0,2
28087,20.4,none,8.3,45.87,5.0,1
28089,9.6,comprehensive,4.0,39.765,2.0,0
28091,25.5,none,4.5,49.27,6.0,1
28093,18.8,partial,6.5,52.58,1.0,2
28095,17.4,none,5.0,45.03,7.0,3
28097,27.1,none,6.8,49.99,7.0,1
28099,25.6,none,8.5,46.760000000000005,7.0,1
28101,25.6,none,5.2,46.08,7.0,1
28103,32.5,none,11.3,55.69,7.0,1
28105,30.1,none,7.4,42.49,5.0,1
28107,20.3,none,6.6,47.81,6.0,1
28109,17.1,none,7.7,44.525,6.0,1
28111,19.0,none,7.9,49.195,3.0,1
28113,33.0,none,4.6,48.915,6.0,1
28115,16.2,none,5.4,46.03,7.0,3
28117,21.9,none,7.1,45.28,7.0,1
28119,35.6,none,21.3,56.945,6.0,1
28121,8.3,none,3.8,41.755,2.0,3
28123,25.5,none,6.8,51.14,6.0,1
28125,27.4,none,12.6,54.48,8.0,1
28127,19.4,none,7.2,48.06,2.0,1
28129,18.9,none,4.2,49.015,8.0,1
28131,19.8,none,2.9,46.125,6.0,3
28133,31.7,none,13.5,54.755,7.0,1
28135,31.7,none,12.3,54.35,7.0,1
28137,18.1,none,6.5,45.98,1.0,3
28139,20.0,none,4.6,47.245000000000005,6.0,1
28141,19.7,none,5.5,41.175,8.0,3
28143,24.0,none,8.2,55.6,1.0,1
28145,15.1,none,5.2,45.870000000000005,6.0,3
28147,24.0,none,4.0,51.39,9.0,1
28149,20.6,none,6.2,47.4,4.0,1
28151,33.9,none,13.0,50.68,5.0,1
28153,20.5,none,9.1,50.27,7.0,1
28155,22.2,none,4.7,45.835,9.0,1
28157,34.7,none,10.4,53.82,8.0,1
28159,23.1,none,6.7,46.255,7.0,1
28161,18.4,none,5.1,47.68,7.0,1
28163,31.8,none,14.6,52.405,2.0,1
29001,23.8,comprehensive,5.2,41.9,7.0,0
29003,7.9,none,2.0,43.275,3.0,3
29005,12.1,none,2.7,43.685,9.0,3
29007,15.1,none,3.6,45.815,6.0,3
29009,21.1,none,3.8,41.7,6.0,3
29011,20.3,none,7.4,45.145,6.0,1
29013,12.0,none,4.6,46.32,1.0,3
29015,17.7,none,8.3,44.745000000000005,7.0,1
29017,15.2,none,3.6,46.435,3.0,3
29019,17.9,none,3.7,36.18,3.0,3
29021,17.2,none,4.5,45.56,3.0,3
29023,23.7,comprehensive,7.5,46.2,5.0,0
29025,15.9,none,3.4,44.425,1.0,3
29027,10.6,none,2.9,43.715,3.0,3
29029,14.8,comprehensive,4.6,40.135000000000005,7.0,0
29031,16.4,none,4.3,40.58,3.0,3
29033,14.5,none,7.4,44.77,6.0,3
29035,13.4,partial,2.9,47.595,9.0,2
29037,9.0,none,3.2,44.995000000000005,1.0,3
29039,15.8,comprehensive,7.9,44.39,6.0,0
29041,14.0,none,3.4,45.145,9.0,3
29043,10.0,comprehensive,3.2,38.625,2.0,0
29045,15.0,partial,3.6,43.025,9.0,2
29047,8.2,none,3.5,41.46,1.0,3
29049,8.9,comprehensive,3.3,45.53,1.0,0
29051,10.3,none,3.1,39.83,3.0,3
29053,12.1,none,3.1,43.895,6.0,3
29055,18.5,none,9.6,47.185,6.0,1
29057,21.5,none,8.5,44.705,8.0,1
29059,13.4,none,2.8,46.505,2.0,3
29061,14.5,none,2.2,43.85,8.0,3
29063,12.2,none,2.0,45.585,3.0,3
29065,22.4,none,4.4,46.22,7.0,1
29067,20.4,partial,5.1,46.05,6.0,2
29069,25.7,none,6.4,51.595,7.0,1
29071,10.5,partial,3.9,43.935,1.0,2
29073,9.0,none,2.4,43.535,6.0,3
29075,14.8,none,4.1,43.65,8.0,3
29077,16.4,comprehensive,3.5,39.245000000000005,2.0,0
29079,17.3,comprehensive,3.4,43.405,7.0,0
29081,16.5,none,4.2,44.15,7.0,3
29083,21.1,none,5.3,44.925,6.0,1
29085,17.3,none,6.9,45.18,8.0,1
29087,10.1,none,3.0,42.47,8.0,3
29089,14.1,none,4.1,45.005,6.0,3
29091,22.3,none,3.9,42.595,7.0,3
29093,22.3,none,6.9,47.99,7.0,1
29095,14.7,comprehensive,4.1,43.015,1.0,0
29097,17.1,none,4.7,44.22,3.0,3
29099,9.6,none,4.9,43.92,1.0,3
29101,14.5,none,4.3,43.855,4.0,3
29103,18.8,none,6.6,43.055,9.0,1
29105,15.0,none,6.2,44.495000000000005,6.0,3
29107,12.6,partial,3.0,43.86,1.0,2
29109,16.8,none,5.9,42.985,6.0,3
29111,18.6,partial,2.7,43.6,9.0,2
29113,11.0,partial,3.1,46.345,1.0,2
29115,15.4,none,1.4,42.44,7.0,3
29117,16.2,none,1.9,42.48,6.0,3
29119,18.6,none,4.1,45.715,2.0,3
29121,12.8,none,5.2,43.32,7.0,3
29123,14.2,comprehensive,4.3,47.58,6.0,0
29125,17.0,none,6.0,46.425,8.0,1
29127,17.3,none,4.5,42.28,5.0,3
29129,10.1,comprehensive,2.4,42.66,9.0,0
29131,16.9,none,4.9,44.265,6.0,3
29133,25.3,none,9.3,52.075,6.0,1
29135,12.0,none,3.2,44.31,3.0,3
29137,13.5,none,2.1,43.760000000000005,9.0,3
29139,16.3,none,3.7,46.78,6.0,3
29141,23.3,partial,4.2,43.67,8.0,2
29143,22.2,none,6.8,49.24,7.0,1
29145,13.5,none,3.5,43.05,3.0,3
29147,22.0,none,2.4,41.83,6.0,3
29149,23.8,none,3.3,46.795,9.0,1
29151,7.4,none,1.5,42.005,3.0,3
29153,29.6,none,5.3,45.415,9.0,1
29155,27.4,none,8.0,52.645,7.0,1
29157,7.4,none,3.6,44.77,6.0,3
29159,16.4,none,5.7,44.57,4.0,3
29161,20.6,none,4.4,41.805,5.0,3
29163,15.1,none,4.6,47.13,6.0,3
29165,6.2,none,3.5,40.805,1.0,3
29167,16.5,none,3.3,45.96,2.0,3
29169,15.1,none,5.7,42.695,5.0,3
29171,17.0,comprehensive,2.0,43.08,9.0,0
29173,13.7,none,5.0,43.14,9.0,3
29175,16.4,none,4.5,45.66,6.0,3
29177,11.9,none,3.4,45.48,1.0,3
29179,19.4,none,5.4,48.375,9.0,1
29181,25.4,none,5.5,48.535,9.0,1
29183,5.2,none,2.6,40.73,1.0,3
29185,17.1,none,4.0,44.79,8.0,3
29186,11.5,none,2.2,45.010000000000005,6.0,3
29187,15.5,none,4.3,45.73,4.0,3
29189,9.7,none,4.3,37.995000000000005,1.0,3
29195,16.2,none,3.5,45.35,6.0,3
29197,17.8,comprehensive,3.2,43.345,9.0,0
29199,13.3,none,2.9,45.345,9.0,3
29201,19.8,none,3.8,46.35,4.0,3
29203,27.5,none,5.6,47.155,9.0,1
29205,16.2,comprehensive,2.3,42.35,9.0,0
29207,18.2,none,5.5,46.58,6.0,1
29209,12.9,none,5.9,41.71,6.0,3
29211,16.9,none,1.7,43.605,9.0,3
29213,14.7,none,4.3,41.24,4.0,3
29215,25.3,none,8.2,45.245000000000005,9.0,1
29217,14.8,none,3.9,44.475,7.0,3
29219,13.4,none,4.4,45.065,1.0,3
29221,20.1,none,7.1,50.96,6.0,1
29223,24.1,none,6.9,48.22,9.0,1
29225,17.8,none,4.2,43.695,2.0,3
29227,13.7,none,3.0,43.62,9.0,3
29229,24.2,comprehensive,7.1,47.26,6.0,0
29510,21.8,none,6.6,44.125,1.0,3
30001,17.7,partial,4.1,36.49,7.0,2
30003,25.5,none,10.7,48.46,6.0,1
30005,30.5,partial,15.1,46.895,9.0,1
30007,8.5,partial,8.2,35.75,9.0,2
30009,9.7,partial,3.6,38.485,3.0,2
30011,13.1,partial,2.1,41.86,9.0,2
30013,13.3,partial,3.8,37.86,3.0,2
30015,17.1,partial,1.8,43.7,8.0,2
30017,11.5,none,2.3,40.37,7.0,3
30019,4.8,partial,2.0,36.26,9.0,2
30021,11.1,none,1.9,41.075,7.0,3
30023,20.2,partial,3.6,38.66,7.0,2
30025,8.9,partial,1.4,41.375,9.0,2
30027,15.8,partial,3.4,38.400000000000006,7.0,2
30029,10.9,partial,3.3,31.54,5.0,2
30031,11.3,comprehensive,2.4,26.995,5.0,0
30033,6.0,comprehensive,0.0,42.875,9.0,0
30035,31.0,partial,6.5,47.125,7.0,1
30037,16.6,partial,3.8,42.735,3.0,2
30039,7.9,partial,3.0,37.205,8.0,2
30041,18.6,partial,5.0,43.535,7.0,2
30043,7.8,none,3.3,33.93000000000001,9.0,3
30045,12.7,partial,3.4,40.425,8.0,2
30047,19.4,comprehensive,7.1,36.56,6.0,0
30049,10.4,none,2.4,33.355000000000004,5.0,3
30051,16.2,partial,0.0,46.22,9.0,2
30053,17.4,partial,9.3,37.010000000000005,7.0,2
30055,6.2,partial,1.0,40.14,9.0,2
30057,8.4,comprehensive,2.6,34.254999999999995,9.0,0
30059,11.9,partial,0.4,40.15,9.0,2
30061,18.6,partial,7.3,40.225,8.0,2
30063,14.3,partial,4.1,30.44,3.0,2
30065,12.7,partial,3.9,40.89,8.0,2
30067,12.6,partial,2.1,32.195,7.0,2
30069,9.3,partial,4.3,41.35,9.0,2
30071,12.4,partial,7.5,40.27,9.0,2
30073,19.3,partial,6.5,43.225,7.0,2
30075,12.8,partial,0.0,42.745000000000005,9.0,2
30077,11.7,none,0.6,37.28,6.0,3
30079,13.3,partial,4.1,42.73,9.0,2
30081,12.3,partial,5.2,31.815,6.0,2
30083,5.8,partial,2.3,41.94,7.0,2
30085,28.3,none,12.7,46.75,7.0,1
30087,17.0,partial,5.8,46.045,9.0,2
30089,15.9,partial,6.4,37.620000000000005,8.0,2
30091,10.1,none,2.0,41.02,9.0,3
30093,17.4,partial,4.7,35.37,5.0,2
30095,7.2,partial,3.0,37.7,8.0,2
30097,5.7,partial,0.4,37.96,9.0,2
30099,13.3,partial,1.4,39.99,8.0,2
30101,12.3,partial,1.8,41.96,7.0,2
30103,17.2,partial,0.0,36.555,8.0,2
30105,11.1,partial,5.2,39.44,7.0,2
30107,15.3,partial,3.2,42.255,9.0,2
30109,12.1,partial,0.2,44.06,9.0,2
30111,9.8,partial,3.1,37.2,3.0,2
31001,12.5,comprehensive,2.4,39.620000000000005,4.0,0
31003,11.1,none,2.0,41.18,9.0,3
31005,13.3,none,0.6,40.575,9.0,3
31007,5.8,none,0.0,43.120000000000005,9.0,3
31009,13.0,partial,0.0,40.305,9.0,2
31011,5.8,none,1.1,40.09,9.0,3
31013,14.1,none,4.5,43.725,7.0,3
31015,9.1,none,1.7,39.85,9.0,3
31017,13.0,none,0.6,40.715,9.0,3
31019,13.5,none,1.8,40.0,4.0,3
31021,12.3,none,4.0,40.49,8.0,3
31023,7.2,comprehensive,1.3,43.785,6.0,0
31025,6.8,none,3.5,41.205,2.0,3
31027,7.2,comprehensive,1.2,41.085,9.0,0
31029,9.7,none,2.5,40.370000000000005,9.0,3
31031,7.8,none,0.2,40.315,7.0,3
31033,9.6,partial,1.4,39.77,7.0,2
31035,10.5,none,3.2,42.495000000000005,8.0,3
31037,12.7,partial,1.8,46.835,7.0,2
31039,6.9,none,2.7,41.935,7.0,3
31041,11.5,none,2.5,42.415,7.0,3
31043,16.2,none,2.9,45.135000000000005,3.0,3
31045,14.7,none,2.0,41.67,7.0,3
31047,12.7,none,3.2,45.425,7.0,3
31049,8.8,none,5.6,38.0,9.0,3
31051,9.5,none,1.4,43.19,3.0,3
31053,12.5,comprehensive,3.8,40.795,4.0,0
31055,12.0,partial,3.4,38.63,2.0,2
31057,10.6,none,1.9,36.305,9.0,3
31059,8.8,none,2.2,41.900000000000006,8.0,3
31061,14.6,partial,0.8,40.260000000000005,9.0,2
31063,9.0,none,5.9,42.620000000000005,9.0,3
31065,11.0,none,1.4,42.53,9.0,3
31067,10.7,none,2.8,43.48,6.0,3
31069,7.7,none,0.4,39.925,9.0,3
31071,9.2,comprehensive,0.0,39.78,9.0,0
31073,5.4,none,1.5,41.085,9.0,3
31075,15.9,comprehensive,0.4,41.075,9.0,0
31077,10.2,none,1.9,41.61,8.0,3
31079,11.8,none,3.1,42.72,3.0,3
31081,5.2,none,2.6,41.775000000000006,3.0,3
31083,10.5,none,0.5,40.575,9.0,3
31085,11.1,none,1.6,43.815,9.0,3
31087,11.3,none,3.1,42.61,9.0,3
31089,7.8,none,1.2,40.14,7.0,3
31091,15.3,none,4.0,39.655,9.0,3
31093,7.9,none,2.9,43.025000000000006,3.0,3
31095,11.2,none,1.9,43.75,7.0,3
31097,8.5,none,1.2,45.36,8.0,3
31099,9.9,none,1.6,41.51,7.0,3
31101,12.4,none,2.4,42.370000000000005,7.0,3
31103,7.5,none,0.0,42.375,9.0,3
31105,10.8,none,5.8,38.56,8.0,3
31107,9.3,none,3.0,42.12,9.0,3
31109,12.5,partial,2.8,36.765,2.0,2
31111,9.9,partial,3.0,42.835,5.0,2
31113,11.3,none,0.5,41.855,9.0,3
31115,8.6,none,0.0,41.77,9.0,3
31117,17.2,none,0.0,43.0,9.0,3
31119,14.9,comprehensive,2.2,39.63,5.0,0
31121,12.0,none,1.5,42.905,3.0,3
31123,8.7,none,6.0,43.83,9.0,3
31125,11.4,none,2.9,42.39,8.0,3
31127,11.6,none,3.2,42.135,7.0,3
31129,11.2,none,1.0,39.355,9.0,3
31131,11.0,none,2.2,44.265,6.0,3
31133,18.9,none,3.3,40.745000000000005,9.0,3
31135,5.0,partial,1.3,40.6,9.0,2
31137,9.6,none,0.5,40.83,7.0,3
31139,8.0,partial,1.9,38.335,9.0,2
31141,8.7,none,2.4,40.02,5.0,3
31143,7.7,none,5.5,41.14,9.0,3
31145,11.7,none,2.4,39.760000000000005,7.0,3
31147,12.2,none,2.9,41.425,7.0,3
31149,5.3,comprehensive,0.3,39.08,9.0,0
31151,15.3,none,2.6,44.3,6.0,3
31153,5.9,none,2.4,38.98,2.0,3
31155,8.1,none,1.7,41.495000000000005,2.0,3
31157,13.6,none,4.9,43.05,5.0,3
31159,6.5,none,1.7,39.455,2.0,3
31161,17.1,none,1.3,40.15,9.0,3
31163,12.4,none,1.8,42.505,8.0,3
31165,8.5,partial,1.8,39.85,9.0,2
31167,6.2,none,0.8,42.035,9.0,3
31169,9.7,none,1.5,42.1,9.0,3
31171,8.4,none,1.3,41.150000000000006,9.0,3
31173,25.5,none,12.9,48.58,8.0,1
31175,9.4,partial,0.8,38.89,9.0,2
31177,7.9,none,2.3,41.0,2.0,3
31179,12.2,none,1.7,41.095,6.0,3
31181,10.8,none,1.9,42.11,9.0,3
31183,13.2,none,0.0,40.335,9.0,3
31185,9.8,none,2.7,42.995,6.0,3
32001,13.2,partial,5.7,41.17,6.0,2
32003,13.7,partial,6.0,35.305,1.0,2
32005,8.7,partial,4.1,32.58,4.0,2
32007,11.7,partial,4.2,43.045,5.0,2
32009,8.9,partial,1.9,44.095,9.0,2
32011,8.0,partial,0.0,40.395,9.0,2
32013,13.3,comprehensive,3.7,42.32,7.0,0
32015,9.7,partial,8.1,46.925,7.0,2
32017,5.5,partial,6.8,40.885000000000005,8.0,2
32019,11.6,none,6.3,42.05,4.0,3
32021,19.8,partial,12.4,44.93,7.0,1
32023,16.4,partial,8.3,43.08,4.0,2
32027,12.0,partial,7.8,43.22,9.0,2
32029,8.2,partial,2.8,38.105,2.0,2
32031,11.3,partial,4.8,32.025000000000006,2.0,2
32033,13.6,partial,3.1,42.04,7.0,2
32510,11.3,partial,4.3,34.375,3.0,2
33001,8.6,partial,3.9,37.555,4.0,2
33003,9.0,none,2.8,33.765,6.0,3
33005,9.0,partial,3.3,36.535,4.0,2
33007,12.5,none,4.7,40.48,7.0,3
33009,9.6,partial,2.8,33.92,5.0,2
33011,7.8,partial,3.6,36.455,2.0,2
33013,6.5,partial,3.4,35.94,4.0,2
33015,4.6,none,2.9,34.465,1.0,3
33017,9.5,partial,3.3,38.565,1.0,2
33019,11.7,none,2.6,38.135000000000005,7.0,3
34001,13.3,none,7.7,38.13,2.0,3
34003,6.7,comprehensive,3.9,29.625,1.0,0
34005,6.1,comprehensive,5.4,37.7,1.0,0
34007,12.2,comprehensive,6.3,38.77,1.0,0
34009,9.8,comprehensive,6.9,38.79,3.0,0
34011,16.5,none,6.8,45.195,3.0,3
34013,15.8,partial,7.7,37.82,1.0,2
34015,7.4,comprehensive,5.0,39.665,1.0,0
34017,15.2,comprehensive,5.0,36.11,1.0,0
